juego,equipo,nombre,posicion,elemento,ATT,CTL,DEF,Kick,Body,Control,Guard,Speed,Stamina,Guts
IE2,Ehime,Luis Springs,PR,tierra,31,25,57,56,52,55,53,58,63,79
IE2,Ehime,Shaun Staid,PR,aire,21,41,65,43,61,53,61,79,77,56
IE2,Ehime,Minnie Stratio,PR,tierra,21,28,54,40,55,65,50,52,57,56
IE2,Ehime,Simon Stryker,PR,bosque,23,34,53,45,60,61,46,56,59,60
IE2,Ehime,Den Taligene,MC,fuego,82,52,38,72,49,50,48,50,40,70
IE2,Ehime,Olef Tennant,DF,aire,57,48,62,62,54,68,60,52,28,57
IE2,Ehime,Clara Tompkins,DF,aire,60,35,50,68,36,41,32,40,61,58
IE2,Ehime,Robin Traylor,MC,fuego,67,85,74,60,71,61,68,78,71,60
IE2,Ehime,Fry Vollity,DF,bosque,59,42,58,66,52,52,54,61,65,56
IE2,Ehime,Irv Washinton,DF,aire,32,36,50,44,40,51,42,44,51,46
IE2,Ehime,Shylock Watson,DF,bosque,31,35,50,43,42,41,45,40,44,49
IE2,Ehime,Nathan Weyton,DF,aire,32,35,55,45,33,33,54,64,63,60
IE2,Ehime,Tailor Wilden,DL,fuego,59,49,26,57,56,45,52,53,60,58
IE2,Ehime,Sly Winker,DF,aire,33,35,61,48,34,28,62,72,52,52
IE2,Ehime,Lucky Winn,MC,aire,51,68,57,52,66,48,60,61,66,56
IE2,Ehime,Bobby Yellow (Yeller),PR,bosque,22,21,54,47,44,46,52,48,49,44
IE2,Fukuoka,May Apple,MC,tierra,45,51,37,40,44,52,48,46,44,49
IE2,Fukuoka,Betty Backer,DL,bosque,60,80,59,53,73,70,70,48,68,69
IE2,Fukuoka,Carey Bean,MC,fuego,62,53,70,60,49,40,69,68,61,60
IE2,Fukuoka,Biff Beeston,PR,bosque,29,30,64,56,68,41,60,55,69,57
IE2,Fukuoka,Lamar Bonesteel,MC,tierra,46,50,39,46,28,28,53,65,55,52
IE2,Fukuoka,Rory Boomer,MC,tierra,83,68,58,71,62,57,56,60,65,79
IE2,Fukuoka,Travis Borer,MC,aire,65,81,68,62,63,68,68,71,60,29
IE2,Fukuoka,Stu Borneman,DF,bosque,50,56,66,58,63,56,58,57,59,74
IE2,Fukuoka,Brendan Branch,PR,tierra,22,37,63,44,58,60,61,68,56,55
IE2,Fukuoka,Brenda Brandish,DL,aire,77,50,47,68,61,60,64,31,64,55
IE2,Fukuoka,Hannah Breer,DL,aire,50,46,22,40,44,50,49,44,46,46
IE2,Fukuoka,Mark Brent,MC,aire,45,58,58,40,54,52,60,64,62,60
IE2,Fukuoka,Jimmy Brim,DF,tierra,32,37,54,43,44,63,51,46,50,53
IE2,Fukuoka,Anna Bugeisha,DL,aire,64,47,39,60,43,41,60,74,64,68
IE2,Fukuoka,Gary Burdine,DF,tierra,68,74,82,71,70,69,72,76,36,73
IE2,Fukuoka,Ernest Byer,DL,fuego,59,55,38,56,57,52,57,61,78,61
IE2,Fukuoka,Bennett Byers,PR,aire,29,28,72,57,63,48,68,52,60,54
IE2,Fukuoka,Junior Cage,DF,bosque,32,66,66,42,59,58,60,79,55,63
IE2,Fukuoka,Dan Cawarry,DL,fuego,79,50,47,69,53,52,63,56,62,71
IE2,Fukuoka,In Chikita (*),DL,fuego,75,74,46,66,66,59,62,61,60,68
IE2,Fukuoka,Achilles Chinner,PR,tierra,36,41,76,61,63,61,70,68,69,68
IE2,Fukuoka,Buster Chopps,PR,fuego,35,28,65,59,56,57,59,58,60,79
IE2,Fukuoka,Toby Cohill,DF,fuego,55,41,60,61,52,52,54,58,59,76
IE2,Fukuoka,Bobby Constable,DL,fuego,67,62,43,61,61,62,62,52,61,54
IE2,Fukuoka,Drew Crenshaw,DF,tierra,36,63,54,46,59,69,48,61,53,63
IE2,Fukuoka,Raven Crowe,DF,tierra,64,38,74,70,55,52,66,37,67,61
IE2,Fukuoka,Tex Curvator,DL,tierra,56,75,49,53,70,52,67,63,52,60
IE2,Fukuoka,Lou Daguerre,DF,tierra,39,39,52,52,56,51,46,44,61,53
IE2,Fukuoka,Ben Danna,DL,fuego,66,82,60,60,72,57,75,69,71,62
IE2,Fukuoka,Christian Dear,DF,bosque,53,63,72,59,64,76,64,44,52,55
IE2,Fukuoka,Gregg Deremer,PR,fuego,41,36,51,76,56,67,45,62,63,28
IE2,Fukuoka,Dany Destiny,DF,fuego,45,60,61,54,61,62,54,60,68,62
IE2,Fukuoka,Anton Donce,MC,aire,52,52,74,53,56,42,72,42,58,61
IE2,Fukuoka,Hiroshi Dot (*),MC,aire,57,63,67,58,70,40,67,53,68,53
IE2,Fukuoka,Paul Downs,MC,aire,50,60,37,48,52,71,41,53,57,62
IE2,Fukuoka,Terry Dryden,MC,fuego,46,50,36,45,47,41,47,50,51,50
IE2,Fukuoka,Sonny East,PR,bosque,32,26,51,59,60,50,40,49,63,68
IE2,Fukuoka,Ebirina (*),MC,bosque,48,61,40,45,56,66,49,52,56,53
IE2,Fukuoka,Ei King (Ei) (*),DF,fuego,66,46,64,71,55,56,56,60,68,70
IE2,Fukuoka,Oscar Esher,PR,aire,20,20,50,35,31,28,36,38,32,32
IE2,Fukuoka,Ben Evolent,DL,aire,76,51,38,68,52,60,60,52,59,52
IE2,Fukuoka,Florian Fauna,DL,aire,72,85,34,63,79,61,54,60,77,59
IE2,Fukuoka,Cary Fearless,DL,fuego,74,68,41,65,61,60,58,61,70,68
IE2,Fukuoka,Kay Gateley,DL,fuego,72,75,55,62,68,62,68,56,60,71
IE2,Fukuoka,Griff Hardcasel,DL,fuego,72,78,49,61,63,70,62,63,60,66
IE2,Fukuoka,Ed Hartsell,DF,aire,53,50,69,61,61,58,62,52,64,58
IE2,Fukuoka,Hide King (Hide) (*),DF,tierra,37,57,76,49,60,55,69,65,62,55
IE2,Fukuoka,Angus Hogg,DL,bosque,51,45,21,44,44,41,44,43,45,54
IE2,Fukuoka,Erica Hogland,DL,bosque,52,62,28,44,59,66,53,52,52,57
IE2,Fukuoka,Dom Ittory,PR,tierra,26,28,51,51,52,60,44,62,62,52
IE2,Fukuoka,Jan Jared,DF,fuego,47,39,61,59,54,52,59,45,53,50
IE2,Fukuoka,Chad Jowell,PR,tierra,40,38,65,72,62,63,61,60,60,55
IE2,Fukuoka,Harry Keenan,DL,fuego,78,83,61,67,68,67,79,71,71,62
IE2,Fukuoka,Harpo Kendrick,DL,fuego,73,85,47,62,65,71,60,78,72,63
IE2,Fukuoka,Slim Lanky,PR,aire,21,21,58,44,36,35,58,66,55,63
IE2,Fukuoka,Doug Lapp,DF,tierra,62,73,87,66,76,62,76,67,64,70
IE2,Fukuoka,Shu Maimai (*),MC,bosque,83,52,76,70,53,60,68,32,64,79
IE2,Fukuoka,Ebenezer Marner,DF,fuego,30,35,56,42,36,31,56,68,63,55
IE2,Fukuoka,Frank Meyer,MC,fuego,55,67,63,54,62,52,63,63,56,61
IE2,Fukuoka,Loughrey Mose,DL,aire,84,74,31,77,69,62,52,52,73,61
IE2,Fukuoka,Max Motto,MC,bosque,71,56,48,63,55,57,56,54,55,56
IE2,Fukuoka,Sandra Mudd,DL,bosque,54,72,23,47,62,70,44,56,61,61
IE2,Fukuoka,Terry Namby,DL,tierra,52,45,21,49,41,42,47,40,45,46
IE2,Fukuoka,Horace Nelson,PR,fuego,37,26,59,65,56,53,57,56,71,59
IE2,Fukuoka,Gyll Netters,DL,aire,50,45,39,40,38,36,60,60,61,76
IE2,Fukuoka,Ton Nino (*),MC,aire,78,66,57,66,60,63,56,55,71,63
IE2,Fukuoka,Dory O'Bonn,DF,aire,31,36,50,42,40,51,40,43,40,51
IE2,Fukuoka,Vinny O'Gaines,MC,bosque,48,66,42,46,61,64,52,52,52,55
IE2,Fukuoka,Ryan O'Laugh,DF,aire,44,48,59,54,57,56,55,58,58,60
IE2,Fukuoka,Paisley Onepiece,DF,aire,53,46,65,62,61,51,60,52,61,60
IE2,Fukuoka,Tim Opener,DF,aire,32,36,79,45,39,34,74,77,55,59
IE2,Fukuoka,Audry Orange,MC,fuego,50,53,37,52,53,48,48,48,56,44
IE2,Fukuoka,Jem Paste,PR,bosque,24,34,57,46,57,63,55,61,64,56
IE2,Fukuoka,Gwyn Penn,PR,aire,27,36,52,49,57,71,43,58,53,61
IE2,Fukuoka,Bigsby Pigford,DL,aire,61,54,47,56,53,51,64,68,60,68
IE2,Fukuoka,Becca Pilgreen,DF,bosque,60,73,85,64,76,60,74,68,66,71
IE2,Fukuoka,Guy Pinnay,MC,bosque,65,57,65,60,55,54,62,58,71,61
IE2,Fukuoka,Craig Placid,DL,fuego,72,65,49,61,63,57,63,57,58,79
IE2,Fukuoka,Vick Pointer,DL,aire,77,60,34,68,60,53,57,61,61,62
IE2,Fukuoka,Perry Postiche,PR,fuego,39,30,64,70,59,56,61,56,55,57
IE2,Fukuoka,Eaton Rampage,DL,tierra,53,49,22,51,44,48,50,73,47,37
IE2,Fukuoka,Harriet Reaching,PR,aire,35,42,70,60,65,67,64,62,62,65
IE2,Fukuoka,Marvin Reading,PR,fuego,40,24,50,70,52,53,36,55,56,79
IE2,Fukuoka,Curtis Rebell,DL,fuego,64,76,50,56,61,74,62,60,62,68
IE2,Fukuoka,Don Ringo (*),PR,tierra,26,25,52,50,48,77,47,43,48,39
IE2,Fukuoka,Gary Salmon,PR,tierra,30,29,62,56,53,59,60,63,60,58
IE2,Fukuoka,Kurt Sermons,PR,tierra,44,38,81,78,67,60,74,53,69,64
IE2,Fukuoka,Lana Service,DF,aire,58,74,85,62,77,66,74,66,62,71
IE2,Fukuoka,Martin Sheller,DL,fuego,77,48,55,68,57,57,69,36,68,62
IE2,Fukuoka,Robin Sherwood,DL,tierra,52,63,45,49,79,40,70,40,49,40
IE2,Fukuoka,Ace Slider,PR,tierra,42,38,81,72,67,64,73,48,68,68
IE2,Fukuoka,Don Snow,PR,fuego,34,23,68,60,58,60,64,35,64,61
IE2,Fukuoka,Rudy Stemper,MC,bosque,46,50,42,44,36,35,54,68,52,69
IE2,Fukuoka,Adel Tactor,DF,aire,63,41,75,66,60,63,64,32,64,75
IE2,Fukuoka,Buck Teachey,DF,tierra,43,52,63,54,60,54,60,60,52,56
IE2,Fukuoka,Benny Terra,MC,bosque,45,50,35,35,32,29,44,56,40,72
IE2,Fukuoka,Vince Tinct,PR,aire,43,43,61,76,70,61,56,60,69,68
IE2,Fukuoka,Odo Toilette,PR,fuego,22,37,60,44,60,59,58,66,63,52
IE2,Fukuoka,Terry Toolan,DL,aire,61,62,44,55,63,54,60,56,61,78
IE2,Fukuoka,Vinny Trioquist,DL,tierra,62,46,21,60,52,45,45,40,57,54
IE2,Fukuoka,Ralph Vance,DL,fuego,72,84,35,61,69,74,54,65,66,63
IE2,Fukuoka,Stu Venier,DF,fuego,31,56,56,41,59,58,52,62,68,54
IE2,Fukuoka,Ryder Waverly,MC,fuego,48,50,55,49,39,33,62,60,62,56
IE2,Fukuoka,Will Whist,PR,fuego,30,20,54,61,36,30,52,62,54,53
IE2,Fukuoka,Ginny White,DL,aire,53,47,20,51,52,48,40,44,52,47
IE2,Fukuoka,Cash Winfall,DF,fuego,34,53,54,45,56,67,50,56,53,53
IE2,Fukuoka,Tyche Winham,PR,bosque,32,32,60,60,56,59,58,63,60,52
IE2,Fukuoka,Ramona Wriston,MC,tierra,69,72,59,60,71,65,60,39,49,62
IE2,Okinawa,Rab Acus,DL,aire,53,68,26,48,63,53,52,64,57,58
IE2,Okinawa,Berty Adman,PR,tierra,24,30,61,48,52,56,59,71,62,55
IE2,Okinawa,Bill Aegis,DF,tierra,52,43,64,63,62,40,60,56,68,55
IE2,Okinawa,Des Ainer,MC,fuego,81,54,65,71,60,61,63,34,60,59
IE2,Okinawa,Manny Atom,DL,fuego,74,62,52,67,59,54,68,64,61,54
IE2,Okinawa,Cletus Badden,MC,aire,61,57,44,58,56,54,53,56,63,56
IE2,Okinawa,Bob Baggum,PR,tierra,26,29,66,49,53,66,62,56,54,62
IE2,Okinawa,Sam Banks,MC,fuego,57,52,79,54,56,58,77,28,79,68
IE2,Okinawa,Rose Bedd,MC,fuego,79,55,72,70,59,53,70,45,60,52
IE2,Okinawa,Carl Belcher,PR,bosque,28,29,63,52,57,59,60,55,56,62
IE2,Okinawa,Serena Besse,MC,bosque,76,85,76,64,70,70,70,69,60,65
IE2,Okinawa,Roman Blac,DF,fuego,53,73,78,60,76,60,68,68,64,62
IE2,Okinawa,Wiley Blinks,DL,fuego,55,47,34,54,64,35,61,33,55,60
IE2,Okinawa,Gregory Bones,MC,bosque,50,68,61,49,60,53,60,68,66,63
IE2,Okinawa,Trey Cultivator (Bonzer),DF,bosque,33,62,58,42,56,73,51,61,62,60
IE2,Okinawa,Ace Breaker,DF,tierra,50,67,84,57,60,67,71,71,68,70
IE2,Okinawa,Theo Broma,DF,fuego,38,38,53,52,54,49,49,41,55,53
IE2,Okinawa,Vince Bull,MC,aire,56,60,58,55,56,52,60,64,64,57
IE2,Okinawa,David Burnum,DF,fuego,32,38,51,44,51,52,46,48,46,49
IE2,Okinawa,Roman Candler,MC,fuego,47,65,38,44,52,70,45,62,52,53
IE2,Okinawa,Walter Card,DL,tierra,50,46,20,32,30,79,33,39,36,35
IE2,Okinawa,Troy Carr,DL,aire,61,56,48,56,56,63,63,53,61,63
IE2,Okinawa,Sim Cebus,PR,bosque,44,38,86,79,66,64,79,51,71,60
IE2,Okinawa,Butler Chambers,DL,fuego,78,48,21,71,58,40,42,48,60,56
IE2,Okinawa,Carys Chaparon,DL,aire,85,72,61,78,55,62,82,78,55,56
IE2,Okinawa,Wally Cooper,DF,bosque,62,58,65,70,65,48,60,63,71,52
IE2,Okinawa,Fox Copier,DL,bosque,65,50,29,60,52,56,54,53,56,60
IE2,Okinawa,Andy Craft,DL,bosque,50,45,20,40,40,47,44,47,41,40
IE2,Okinawa,Nester Damus,PR,aire,36,33,64,63,60,63,61,53,54,56
IE2,Okinawa,Guy Dance,MC,tierra,46,67,64,42,58,63,62,60,67,55
IE2,Okinawa,Winn deBreeze,DF,aire,54,40,64,62,52,53,60,52,52,60
IE2,Okinawa,Ramsey Faroe,PR,fuego,20,25,75,37,77,32,71,30,79,34
IE2,Okinawa,Jarmon Fisk,DF,tierra,40,50,73,52,61,50,66,60,60,61
IE2,Okinawa,Vin Fleetwood,DL,aire,81,76,56,71,64,61,69,68,68,65
IE2,Okinawa,Conn Fuchus,PR,fuego,43,39,87,75,68,69,79,45,72,64
IE2,Okinawa,Garland Gathers,MC,tierra,56,51,36,56,44,52,44,52,61,46
IE2,Okinawa,Chris Glover,MC,bosque,76,57,78,67,62,60,76,38,67,52
IE2,Okinawa,Chunk Gorman,DL,tierra,53,58,35,48,56,57,60,63,52,52
IE2,Okinawa,Jacob Grimley,DL,aire,76,48,25,69,58,44,51,44,62,62
IE2,Okinawa,Cameron Hameha,MC,bosque,47,53,36,44,49,58,44,46,55,50
IE2,Okinawa,Jak Hammerslam (Hammer),DL,fuego,51,62,45,43,59,52,63,66,64,60
IE2,Okinawa,Marilyn Henshaw,PR,tierra,39,40,80,68,66,71,74,49,75,60
IE2,Okinawa,Claire Hostess,DL,fuego,79,64,34,69,60,60,56,59,60,61
IE2,Okinawa,Leon Hotair,DL,aire,59,57,42,55,58,63,63,52,52,53
IE2,Okinawa,Nolene Ider,MC,bosque,53,60,60,53,56,54,60,62,68,55
IE2,Okinawa,Sandy Insolls,MC,fuego,46,51,43,44,40,46,52,66,70,57
IE2,Okinawa,Del Iverryboy,PR,aire,29,29,53,54,55,64,46,54,54,57
IE2,Okinawa,Manuel Kinart,MC,aire,50,76,62,50,63,52,62,77,63,57
IE2,Okinawa,Nick Knack,MC,fuego,55,61,40,52,54,68,48,53,57,60
IE2,Okinawa,Hoots Knightly,DF,aire,63,71,81,69,76,52,70,65,74,63
IE2,Okinawa,Teddy Kodiak,MC,tierra,61,61,47,58,57,60,54,55,61,52
IE2,Okinawa,Stuart Leafe,DL,bosque,58,53,31,55,52,55,56,63,60,54
IE2,Okinawa,Harvey Lifter,DF,tierra,38,40,53,52,53,51,52,53,46,52
IE2,Okinawa,Pat Lubow,DF,bosque,37,37,50,51,47,49,40,49,44,45
IE2,Okinawa,Stu Perstitious (Lucky),DF,fuego,31,60,51,40,56,69,40,63,53,53
IE2,Okinawa,Dylan Magpie,PR,aire,25,33,61,48,52,58,59,74,66,57
IE2,Okinawa,Bamber Mandrina,DF,bosque,30,40,82,32,71,31,78,36,79,30
IE2,Okinawa,Hugh Marble,DF,tierra,51,40,52,61,59,46,46,45,54,61
IE2,Okinawa,Mal Maroon,DF,aire,33,48,58,45,53,56,54,67,60,56
IE2,Okinawa,Wilma Morgan,PR,fuego,36,29,86,64,60,52,80,56,69,61
IE2,Okinawa,Blake Nailor,PR,bosque,26,37,84,48,69,75,78,32,60,54
IE2,Okinawa,Bert Neptune,MC,bosque,75,81,68,64,70,64,64,62,61,61
IE2,Okinawa,Dan Nettles,PR,bosque,35,35,63,62,60,58,60,61,38,53
IE2,Okinawa,Pete Nokeyo,DF,bosque,31,51,58,42,54,52,55,73,54,59
IE2,Okinawa,Dec Orum,DL,bosque,80,63,37,70,56,63,56,63,74,60
IE2,Okinawa,Mark Perfect,PR,fuego,23,39,63,44,60,61,60,68,65,62
IE2,Okinawa,Lisle Plotter,DL,aire,78,68,29,68,63,57,52,60,64,64
IE2,Okinawa,Gus Potter,DF,tierra,35,55,65,46,56,58,59,67,61,61
IE2,Okinawa,Rock Poulon,PR,aire,27,34,69,52,68,50,63,52,64,62
IE2,Okinawa,Kurt Price,MC,bosque,46,50,38,45,48,47,51,41,43,42
IE2,Okinawa,Katy Punter,DF,bosque,39,48,56,49,53,66,51,57,57,62
IE2,Okinawa,Shemmy Ramis,MC,tierra,66,69,60,60,60,60,60,62,63,56
IE2,Okinawa,Dan Rhino,MC,tierra,82,71,45,72,58,60,53,69,62,53
IE2,Okinawa,Gil Rivers,DL,aire,58,63,44,54,61,55,63,61,59,59
IE2,Okinawa,Dom Round,DF,tierra,32,36,52,44,46,48,49,44,48,55
IE2,Okinawa,Odessa Ryder,MC,aire,53,58,50,52,57,58,56,52,60,56
IE2,Okinawa,Colin Salts,DL,bosque,64,46,20,63,44,46,41,44,48,41
IE2,Okinawa,Beat Scatton,MC,bosque,51,54,57,52,51,48,60,65,61,60
IE2,Okinawa,Lee Screener,DF,bosque,39,66,53,48,61,78,44,55,52,60
IE2,Okinawa,Saul Searcher,DF,aire,34,58,66,46,59,58,62,66,52,54
IE2,Okinawa,Bob Shishker,DL,fuego,51,53,27,44,54,52,56,62,37,57
IE2,Okinawa,Scamp Shrimplin,PR,bosque,25,33,53,47,58,68,45,52,53,60
IE2,Okinawa,Isaiah Shutt,DL,tierra,70,67,35,64,68,54,60,52,56,52
IE2,Okinawa,Mark Skidfree,MC,fuego,66,63,66,60,63,59,62,48,71,58
IE2,Okinawa,Tom Skipper,DL,aire,87,85,54,76,72,79,64,56,52,79
IE2,Okinawa,Chris Miles (Smiles),MC,bosque,62,73,58,58,69,60,60,52,57,56
IE2,Okinawa,Claude Snap,DL,aire,76,74,52,66,62,61,64,67,68,68
IE2,Okinawa,Homer Sockshell,DL,fuego,66,62,54,60,64,55,69,53,61,62
IE2,Okinawa,Jesse Spiller,DF,bosque,64,60,71,68,66,56,61,56,67,71
IE2,Okinawa,Rayce Sprinton,MC,aire,49,67,40,48,56,64,49,63,60,56
IE2,Okinawa,Steve Squander,DL,fuego,83,46,52,77,63,36,67,28,64,76
IE2,Okinawa,Sol Stiss,DL,tierra,53,71,21,47,62,64,40,61,62,52
IE2,Okinawa,Bill Tardy,PR,tierra,36,32,66,63,63,56,61,52,60,59
IE2,Okinawa,Polly Targest,MC,fuego,57,70,73,55,66,59,71,53,52,55
IE2,Okinawa,Thor Toise,MC,tierra,50,53,35,52,54,48,41,50,59,53
IE2,Okinawa,Tim Toppel,PR,bosque,40,42,65,69,65,64,60,64,69,61
IE2,Okinawa,Tad Trinket,MC,fuego,46,52,36,44,47,52,43,53,52,48
IE2,Okinawa,Harley Trotter,DL,fuego,79,56,39,70,56,56,59,61,71,54
IE2,Okinawa,Milly Vacey (Firestorm only),DL,bosque,77,72,41,68,70,55,59,55,71,64
IE2,Okinawa,Carey Vanpark,MC,fuego,49,51,45,51,44,45,55,57,63,52
IE2,Okinawa,Dan Vega,DF,bosque,62,66,69,66,64,62,60,64,62,68
IE2,Okinawa,Walter Walken,DF,aire,34,36,54,44,42,48,49,50,51,73
IE2,Okinawa,Wally Waymire,DF,aire,42,46,59,53,56,61,55,52,62,53
IE2,Okinawa,Ben Whistler,DF,tierra,39,38,62,53,42,43,60,71,60,54
IE2,Okinawa,Weldon Wrought,DF,aire,31,52,51,41,55,62,42,62,55,58
IE2,Fuji,Glen Adeer,DL,aire,69,63,51,62,61,60,67,55,56,56
IE2,Fuji,Edward Albion,PR,tierra,35,42,59,60,60,69,56,68,62,61
IE2,Fuji,Rob Anchor,DF,aire,55,63,61,61,57,74,53,61,71,55
IE2,Fuji,Al Askan,DL,tierra,55,75,56,49,63,76,69,53,56,62
IE2,Fuji,Finn Attick,DF,aire,57,64,82,61,61,68,69,60,70,65
IE2,Fuji,Brook Atwater,DF,aire,46,47,60,57,60,54,56,53,60,59
IE2,Fuji,Ted Autumn,PR,aire,44,40,87,78,69,46,78,68,44,74
IE2,Fuji,Emma Barres,DF,aire,33,37,56,45,50,47,55,45,53,54
IE2,Fuji,Jerry Bateman,DL,bosque,56,54,25,53,51,51,52,71,52,56
IE2,Fuji,Theo Bernoulli,MC,bosque,63,72,72,60,70,51,68,56,70,55
IE2,Fuji,Gaston Berry,DL,fuego,51,46,20,42,37,38,33,73,71,63
IE2,Fuji,Callum Biddy,MC,tierra,47,55,37,43,44,66,44,65,51,53
IE2,Fuji,Herc Bigsby,DF,tierra,45,52,79,56,62,56,71,54,60,56
IE2,Fuji,Billy Blanc,DL,aire,68,50,22,60,58,48,45,48,52,79
IE2,Fuji,John Bleach,DL,fuego,52,57,31,44,52,62,56,65,54,53
IE2,Fuji,Stu Boilin,DF,aire,47,58,66,56,63,63,60,53,53,62
IE2,Fuji,Ray Bowing,DL,aire,71,80,58,61,69,66,70,60,65,66
IE2,Fuji,Ace Bragg,MC,bosque,79,82,74,67,68,65,68,66,67,60
IE2,Fuji,Keenan Brainard,MC,bosque,50,68,57,52,68,43,61,62,63,56
IE2,Fuji,Nigel Bramel,DF,aire,35,57,56,47,55,60,52,70,63,56
IE2,Fuji,Ken Broad,MC,tierra,46,50,41,45,32,31,55,62,60,52
IE2,Fuji,Ainsley Burns,DL,tierra,53,69,29,46,58,68,51,60,62,63
IE2,Fuji,Rob Burnsides,DF,aire,35,57,69,46,55,61,62,69,63,54
IE2,Fuji,Monty Burrows,PR,tierra,20,21,50,29,32,65,38,60,57,64
IE2,Fuji,Alan Carte,MC,tierra,83,52,35,75,52,45,40,51,56,60
IE2,Fuji,Dan Castella,PR,tierra,32,34,55,60,59,56,52,63,56,54
IE2,Fuji,Dave Chaucer,MC,bosque,80,62,47,71,59,56,53,58,71,56
IE2,Fuji,Aran Cheeks,PR,aire,27,38,52,50,63,64,42,57,63,62
IE2,Fuji,Al Chemmy,DF,fuego,64,68,73,69,68,60,65,64,62,60
IE2,Fuji,Shay Chez,MC,tierra,60,75,60,56,66,59,61,63,52,63
IE2,Fuji,Paul Chucker,PR,bosque,34,22,52,61,52,51,44,43,63,58
IE2,Fuji,Joe Chugger,DF,fuego,60,74,84,64,77,66,73,65,66,63
IE2,Fuji,Bill Clanger,DF,tierra,67,52,67,73,60,60,62,54,55,56
IE2,Fuji,Crystal Clears,DL,bosque,58,74,32,54,60,62,56,71,59,54
IE2,Fuji,Cole Coaker,PR,bosque,24,28,55,47,52,60,52,62,59,58
IE2,Fuji,John Corder,DL,fuego,60,72,40,56,63,62,61,62,56,52
IE2,Fuji,Des Count,DF,aire,54,62,81,62,60,63,71,63,60,54
IE2,Fuji,Creed Craving,PR,fuego,34,32,63,61,60,62,60,52,58,53
IE2,Fuji,Lara Creamer,MC,aire,51,65,35,51,59,60,40,58,56,56
IE2,Fuji,Nick Crew,PR,fuego,23,32,52,45,57,60,43,60,59,61
IE2,Fuji,Holly Cricket,MC,fuego,64,73,63,61,70,48,63,63,67,56
IE2,Fuji,Cass Crocker,DL,fuego,75,49,20,68,51,64,38,44,40,44
IE2,Fuji,Guile Crocket,DF,fuego,55,40,68,63,47,44,61,72,71,66
IE2,Fuji,Curtis Croon,DF,fuego,57,37,66,68,55,52,64,31,68,28
IE2,Fuji,Brent Cross,MC,fuego,67,51,39,63,52,40,49,49,58,57
IE2,Fuji,Robin Cruise,PR,tierra,36,22,71,64,58,55,68,32,61,56
IE2,Fuji,Ben Curd,DF,fuego,65,73,87,70,77,58,79,68,68,65
IE2,Fuji,Coe Dachy,PR,aire,36,28,70,62,59,60,66,48,64,63
IE2,Fuji,Ben deLimms,PR,bosque,22,35,60,45,60,58,58,62,56,52
IE2,Fuji,Keanu Dell,DL,fuego,52,64,23,46,55,68,51,61,52,29
IE2,Fuji,Stu Dent,PR,fuego,38,21,50,68,34,44,29,73,62,56
IE2,Fuji,Remy Diggun,DF,bosque,47,56,59,58,61,54,56,62,59,54
IE2,Fuji,Susan Doiley (Blizzard only),MC,bosque,77,59,49,67,52,59,54,63,71,54
IE2,Fuji,Lee Dorr,PR,fuego,23,21,50,48,44,42,42,44,47,48
IE2,Fuji,Dash Dotter,MC,aire,52,61,45,51,52,61,52,65,62,58
IE2,Fuji,Linden Dray,DF,bosque,32,53,52,41,57,64,45,57,55,60
IE2,Fuji,Jon Driedon,DL,fuego,50,56,50,32,56,60,62,57,69,75
IE2,Fuji,Norm Drilling,DL,fuego,60,52,33,57,53,54,58,60,57,54
IE2,Fuji,Grew Driver,MC,aire,79,83,69,67,64,64,64,79,64,64
IE2,Fuji,Dan Drobium,DL,bosque,56,63,30,52,60,62,53,56,62,57
IE2,Fuji,Ed Dupee,DF,bosque,30,35,55,40,28,38,53,68,60,60
IE2,Fuji,Arthur Easley,DF,tierra,56,56,63,59,56,69,54,58,56,79
IE2,Fuji,Ian Moray (Eel),MC,aire,70,58,48,63,60,52,56,52,60,54
IE2,Fuji,Benedict Eggers,DF,bosque,58,41,82,64,60,58,71,36,65,62
IE2,Fuji,Tel Egram,MC,tierra,49,70,37,48,60,62,43,62,62,57
IE2,Fuji,Scot Enguard,DF,tierra,61,60,68,65,60,64,60,60,62,64
IE2,Fuji,Hank Ershef,MC,bosque,48,66,61,45,56,56,60,69,63,63
IE2,Fuji,Aessop Fabel,DF,fuego,57,45,57,64,54,53,53,61,63,60
IE2,Fuji,Esau Fagus,DL,aire,51,46,27,46,52,46,58,41,43,40
IE2,Fuji,Peter Fakhoury,MC,aire,51,68,65,50,52,57,63,79,60,63
IE2,Fuji,Lou Fauntleroy,MC,tierra,65,84,68,57,67,68,61,72,68,71
IE2,Fuji,Ashley Fay,DL,aire,63,46,23,62,56,40,51,40,57,52
IE2,Fuji,Tom Felix,MC,aire,58,79,68,54,60,71,63,71,61,59
IE2,Fuji,Ike Doerflinger (Flinger),DL,bosque,56,57,39,53,60,58,61,52,56,52
IE2,Fuji,Pippin Flowers,DL,fuego,69,75,37,63,71,52,60,60,56,60
IE2,Fuji,Telly Fonbocks,MC,fuego,69,59,42,62,54,60,53,59,52,52
IE2,Fuji,Turner Fortune,DF,bosque,30,35,81,29,36,50,77,40,46,42
IE2,Fuji,Conan Fox,PR,tierra,23,30,56,44,56,56,53,62,55,63
IE2,Fuji,Rob Freeby,DL,tierra,73,49,50,65,63,55,67,28,60,56
IE2,Fuji,Hans Freesing,DF,aire,65,68,79,68,71,76,65,44,73,65
